Date,Content type,Views,Subscribers gained
2017-12-24,Other,78,0
2017-12-25,Other,87,1
2017-12-26,Other,110,0
2017-12-27,Other,115,0
2017-12-28,Other,90,0
2017-12-29,Other,107,0
2017-12-30,Other,125,0
2017-12-31,Other,97,0
2018-01-01,Other,103,0
2018-01-02,Other,103,0
2018-01-03,Other,97,0
2018-01-04,Other,127,0
2018-01-05,Other,102,0
2018-01-06,Other,103,0
2018-01-07,Other,90,0
2018-01-08,Other,104,0
2018-01-09,Other,74,0
2018-01-10,Other,72,0
2018-01-11,Other,68,0
2018-01-12,Other,104,0
2018-01-13,Other,114,0
2018-01-14,Other,112,0
2018-01-15,Other,103,1
2018-01-16,Other,84,1
2018-01-17,Other,97,2
2018-01-18,Other,70,1
2018-01-19,Other,74,2
2018-01-20,Other,93,0
2018-01-21,Other,92,0
2018-01-22,Other,67,0
2018-01-23,Other,71,0
2018-01-24,Other,69,0
2018-01-25,Other,135,0
2018-01-26,Other,88,0
2018-01-27,Other,160,1
2018-01-28,Other,108,0
2018-01-29,Other,71,1
2018-01-30,Other,85,0
2018-01-31,Other,79,0
2018-02-01,Other,71,0
2018-02-02,Other,64,0
2018-02-03,Other,104,0
2018-02-04,Other,96,0
2018-02-05,Other,62,0
2018-02-06,Other,65,0
2018-02-07,Other,67,0
2018-02-08,Other,66,0
2018-02-09,Other,65,0
2018-02-10,Other,105,0
2018-02-11,Other,84,0
2018-02-12,Other,62,0
2018-02-13,Other,67,1
2018-02-14,Other,78,0
2018-02-15,Other,50,0
2018-02-16,Other,55,0
2018-02-17,Other,86,1
2018-02-18,Other,67,0
2018-02-19,Other,80,0
2018-02-20,Other,73,0
2018-02-21,Other,58,1
2018-02-22,Other,63,0
2018-02-23,Other,51,0
2018-02-24,Other,73,0
2018-02-25,Other,88,0
2018-02-26,Other,63,0
2018-02-27,Other,52,0
2018-02-28,Other,51,0
2018-03-01,Other,45,0
2018-03-02,Other,75,0
2018-03-03,Other,102,0
2018-03-04,Other,78,0
2018-03-05,Other,50,1
2018-03-06,Other,37,0
2018-03-07,Other,54,0
2018-03-08,Other,57,0
2018-03-09,Other,61,0
2018-03-10,Other,83,0
2018-03-11,Other,67,0
2018-03-12,Other,59,0
2018-03-13,Other,70,0
2018-03-14,Other,57,1
2018-03-15,Other,54,0
2018-03-16,Other,74,0
2018-03-17,Other,109,0
2018-03-18,Other,74,0
2018-03-19,Other,68,0
2018-03-20,Other,61,0
2018-03-21,Other,74,0
2018-03-22,Other,60,0
2018-03-23,Other,59,0
2018-03-24,Other,77,0
2018-03-25,Other,73,2
2018-03-26,Other,67,0
2018-03-27,Other,66,0
2018-03-28,Other,42,0
2018-03-29,Other,72,0
2018-03-30,Other,89,0
2018-03-31,Other,72,0
2018-04-01,Other,71,0
2018-04-02,Other,83,0
2018-04-03,Other,60,0
2018-04-04,Other,60,0
2018-04-05,Other,70,1
2018-04-06,Other,62,0
2018-04-07,Other,80,0
2018-04-08,Other,86,0
2018-04-09,Other,63,1
2018-04-10,Other,50,0
2018-04-11,Other,145,0
2018-04-12,Other,143,0
2018-04-13,Other,74,0
2018-04-14,Other,88,0
2018-04-15,Other,89,0
2018-04-16,Other,73,0
2018-04-17,Other,49,0
2018-04-18,Other,56,0
2018-04-19,Other,61,1
2018-04-20,Other,61,0
2018-04-21,Other,88,0
2018-04-22,Other,66,0
2018-04-23,Other,65,0
2018-04-24,Other,72,0
2018-04-25,Other,50,0
2018-04-26,Other,68,0
2018-04-27,Other,68,0
2018-04-28,Other,75,1
2018-04-29,Other,86,0
2018-04-30,Other,58,0
2018-05-01,Other,73,0
2018-05-02,Other,60,0
2018-05-03,Other,63,1
2018-05-04,Other,58,0
2018-05-05,Other,74,0
2018-05-06,Other,105,0
2018-05-07,Other,77,0
2018-05-08,Other,63,0
2018-05-09,Other,48,0
2018-05-10,Other,50,0
2018-05-11,Other,63,0
2018-05-12,Other,66,0
2018-05-13,Other,101,1
2018-05-14,Other,73,1
2018-05-15,Other,55,0
2018-05-16,Other,60,0
2018-05-17,Other,39,0
2018-05-18,Other,61,0
2018-05-19,Other,80,0
2018-05-20,Other,88,0
2018-05-21,Other,71,1
2018-05-22,Other,75,0
2018-05-23,Other,57,1
2018-05-24,Other,52,0
2018-05-25,Other,50,0
2018-05-26,Other,62,0
2018-05-27,Other,94,0
2018-05-28,Other,80,0
2018-05-29,Other,69,0
2018-05-30,Other,69,0
2018-05-31,Other,60,0
2018-06-01,Other,83,0
2018-06-02,Other,60,1
2018-06-03,Other,81,0
2018-06-04,Other,68,1
2018-06-05,Other,61,0
2018-06-06,Other,55,0
2018-06-07,Other,49,0
2018-06-08,Other,54,0
2018-06-09,Other,57,0
2018-06-10,Other,84,0
2018-06-11,Other,67,0
2018-06-12,Other,75,0
2018-06-13,Other,73,0
2018-06-14,Other,59,0
2018-06-15,Other,52,0
2018-06-16,Other,65,0
2018-06-17,Other,65,0
2018-06-18,Other,70,0
2018-06-19,Other,67,0
2018-06-20,Other,67,0
2018-06-21,Other,62,0
2018-06-22,Other,73,0
2018-06-23,Other,71,0
2018-06-24,Other,70,0
2018-06-25,Other,68,1
2018-06-26,Other,62,0
2018-06-27,Other,69,1
2018-06-28,Other,60,0
2018-06-29,Other,79,0
2018-06-30,Other,69,0
2018-07-01,Other,78,0
2018-07-02,Other,76,0
2018-07-03,Other,68,0
2018-07-04,Other,65,0
2018-07-05,Other,56,0
2018-07-06,Other,68,0
2018-07-07,Other,77,0
2018-07-08,Other,76,0
2018-07-09,Other,58,0
2018-07-10,Other,66,1
2018-07-11,Other,54,0
2018-07-12,Other,65,0
2018-07-13,Other,51,0
2018-07-14,Other,64,0
2018-07-15,Other,80,0
2018-07-16,Other,87,0
2018-07-17,Other,74,0
2018-07-18,Other,61,0
2018-07-19,Other,76,0
2018-07-20,Other,62,0
2018-07-21,Other,77,0
2018-07-22,Other,74,0
2018-07-23,Other,61,0
2018-07-24,Other,67,0
2018-07-25,Other,73,0
2018-07-26,Other,75,0
2018-07-27,Other,80,0
2018-07-28,Other,74,0
2018-07-29,Other,68,0
2018-07-30,Other,62,0
2018-07-31,Other,47,0
2018-08-01,Other,60,0
2018-08-02,Other,59,0
2018-08-03,Other,60,0
2018-08-04,Other,56,0
2018-08-05,Other,78,0
2018-08-06,Other,72,0
2018-08-07,Other,75,0
2018-08-08,Other,61,0
2018-08-09,Other,49,0
2018-08-10,Other,67,0
2018-08-11,Other,57,1
2018-08-12,Other,56,0
2018-08-13,Other,58,0
2018-08-14,Other,58,0
2018-08-15,Other,54,0
2018-08-16,Other,55,0
2018-08-17,Other,66,0
2018-08-18,Other,51,0
2018-08-19,Other,80,0
2018-08-20,Other,64,0
2018-08-21,Other,32,0
2018-08-22,Other,43,0
2018-08-23,Other,64,0
2018-08-24,Other,55,0
2018-08-25,Other,47,0
2018-08-26,Other,58,0
2018-08-27,Other,37,0
2018-08-28,Other,62,0
2018-08-29,Other,52,0
2018-08-30,Other,44,0
2018-08-31,Other,70,0
2018-09-01,Other,64,1
2018-09-02,Other,55,0
2018-09-03,Other,63,1
2018-09-04,Other,45,0
2018-09-05,Other,34,0
2018-09-06,Other,42,0
2018-09-07,Other,45,1
2018-09-08,Other,58,0
2018-09-09,Other,63,0
2018-09-10,Other,45,0
2018-09-11,Other,36,0
2018-09-12,Other,33,0
2018-09-13,Other,33,0
2018-09-14,Other,39,0
2018-09-15,Other,44,0
2018-09-16,Other,66,0
2018-09-17,Other,33,0
2018-09-18,Other,35,0
2018-09-19,Other,36,1
2018-09-20,Other,41,0
2018-09-21,Other,36,0
2018-09-22,Other,61,1
2018-09-23,Other,53,1
2018-09-24,Other,34,0
2018-09-25,Other,45,0
2018-09-26,Other,36,0
2018-09-27,Other,28,0
2018-09-28,Other,38,0
2018-09-29,Other,60,0
2018-09-30,Other,55,1
2018-10-01,Other,37,0
2018-10-02,Other,45,1
2018-10-03,Other,43,0
2018-10-04,Other,52,0
2018-10-05,Other,45,0
2018-10-06,Other,351,0
2018-10-07,Other,714,1
2018-10-08,Other,81,0
2018-10-09,Other,31,0
2018-10-10,Other,50,0
2018-10-11,Other,41,0
2018-10-12,Other,40,1
2018-10-13,Other,53,0
2018-10-14,Other,54,0
2018-10-15,Other,37,0
2018-10-16,Other,25,0
2018-10-17,Other,41,1
2018-10-18,Other,37,0
2018-10-19,Other,48,1
2018-10-20,Other,39,0
2018-10-21,Other,52,0
2018-10-22,Other,44,0
2018-10-23,Other,37,0
2018-10-24,Other,25,0
2018-10-25,Other,31,0
2018-10-26,Other,32,0
2018-10-27,Other,48,0
2018-10-28,Other,41,0
2018-10-29,Other,37,0
2018-10-30,Other,33,0
2018-10-31,Other,27,0
2018-11-01,Other,21,1
2018-11-02,Other,34,0
2018-11-03,Other,51,0
2018-11-04,Other,36,0
2018-11-05,Other,20,0
2018-11-06,Other,20,0
2018-11-07,Other,31,0
2018-11-08,Other,35,0
2018-11-09,Other,42,0
2018-11-10,Other,64,0
2018-11-11,Other,37,0
2018-11-12,Other,38,0
2018-11-13,Other,24,0
2018-11-14,Other,37,0
2018-11-15,Other,23,0
2018-11-16,Other,32,0
2018-11-17,Other,40,0
2018-11-18,Other,49,0
2018-11-19,Other,37,0
2018-11-20,Other,40,0
2018-11-21,Other,40,0
2018-11-22,Other,50,0
2018-11-23,Other,44,0
2018-11-24,Other,52,0
2018-11-25,Other,51,0
2018-11-26,Other,24,0
2018-11-27,Other,34,1
2018-11-28,Other,40,0
2018-11-29,Other,30,0
2018-11-30,Other,35,0
2018-12-01,Other,50,0
2018-12-02,Other,61,0
2018-12-03,Other,35,0
2018-12-04,Other,50,0
2018-12-05,Other,45,0
2018-12-06,Other,32,0
2018-12-07,Other,42,1
2018-12-08,Other,45,0
2018-12-09,Other,36,0
2018-12-10,Other,58,0
2018-12-11,Other,33,1
2018-12-12,Other,37,0
2018-12-13,Other,20,0
2018-12-14,Other,31,0
2018-12-15,Other,44,0
2018-12-16,Other,52,0
2018-12-17,Other,40,1
2018-12-18,Other,34,0
2018-12-19,Other,35,0
2018-12-20,Other,43,0
2018-12-21,Other,43,0
2018-12-22,Other,38,0
2018-12-23,Other,50,0
2018-12-24,Other,46,0
2018-12-25,Other,39,0
2018-12-26,Other,56,0
2018-12-27,Other,48,0
2018-12-28,Other,37,0
2018-12-29,Other,54,0
2018-12-30,Other,49,0
2018-12-31,Other,45,1
2019-01-01,Other,0,0
2019-01-02,Other,0,0
2019-01-03,Other,0,0
2019-01-04,Other,0,0
2019-01-05,Other,0,0
2019-01-06,Other,0,0
2019-01-07,Other,0,0
2019-01-08,Other,0,0
2019-01-09,Other,0,0
2019-01-10,Other,0,0
2019-01-11,Other,0,0
2019-01-12,Other,0,0
2019-01-13,Other,0,0
2019-01-14,Other,0,0
2019-01-15,Other,0,0
2019-01-16,Other,0,0
2019-01-17,Other,0,0
2019-01-18,Other,0,0
2019-01-19,Other,0,0
2019-01-20,Other,0,0
2019-01-21,Other,0,0
2019-01-22,Other,0,0
2019-01-23,Other,0,0
2019-01-24,Other,0,0
2019-01-25,Other,0,0
2019-01-26,Other,0,0
2019-01-27,Other,0,0
2019-01-28,Other,0,0
2019-01-29,Other,0,0
2019-01-30,Other,0,0
2019-01-31,Other,0,0
2019-02-01,Other,0,0
2019-02-02,Other,0,0
2019-02-03,Other,0,0
2019-02-04,Other,0,0
2019-02-05,Other,0,0
2019-02-06,Other,0,0
2019-02-07,Other,0,0
2019-02-08,Other,0,0
2019-02-09,Other,0,1
2019-02-10,Other,0,0
2019-02-11,Other,0,0
2019-02-12,Other,0,0
2019-02-13,Other,0,0
2019-02-14,Other,0,0
2019-02-15,Other,0,0
2019-02-16,Other,0,0
2019-02-17,Other,0,0
2019-02-18,Other,0,0
2019-02-19,Other,0,0
2019-02-20,Other,0,0
2019-02-21,Other,0,0
2019-02-22,Other,0,0
2019-02-23,Other,0,0
2019-02-24,Other,0,0
2019-02-25,Other,0,0
2019-02-26,Other,0,0
2019-02-27,Other,0,0
2019-02-28,Other,0,0
2019-03-01,Other,0,0
2019-03-02,Other,0,0
2019-03-03,Other,0,0
2019-03-04,Other,0,0
2019-03-05,Other,0,0
2019-03-06,Other,0,0
2019-03-07,Other,0,0
2019-03-08,Other,0,0
2019-03-09,Other,0,0
2019-03-10,Other,0,0
2019-03-11,Other,0,0
2019-03-12,Other,0,0
2019-03-13,Other,0,0
2019-03-14,Other,0,0
2019-03-15,Other,0,0
2019-03-16,Other,0,0
2019-03-17,Other,0,0
2019-03-18,Other,0,0
2019-03-19,Other,0,0
2019-03-20,Other,0,0
2019-03-21,Other,0,0
2019-03-22,Other,0,0
2019-03-23,Other,0,0
2019-03-24,Other,0,0
2019-03-25,Other,0,0
2019-03-26,Other,0,0
2019-03-27,Other,0,0
2019-03-28,Other,0,0
2019-03-29,Other,0,0
2019-03-30,Other,0,0
2019-03-31,Other,0,0
2019-04-01,Other,0,0
2019-04-02,Other,0,0
2019-04-03,Other,0,0
2019-04-04,Other,0,0
2019-04-05,Other,0,0
2019-04-06,Other,0,0
2019-04-07,Other,0,0
2019-04-08,Other,0,0
2019-04-09,Other,0,0
2019-04-10,Other,0,0
2019-04-11,Other,0,0
2019-04-12,Other,0,0
2019-04-13,Other,0,0
2019-04-14,Other,0,0
2019-04-15,Other,0,0
2019-04-16,Other,0,0
2019-04-17,Other,0,0
2019-04-18,Other,0,0
2019-04-19,Other,0,0
2019-04-20,Other,0,0
2019-04-21,Other,0,0
2019-04-22,Other,0,0
2019-04-23,Other,0,0
2019-04-24,Other,0,1
2019-04-25,Other,0,0
2019-04-26,Other,0,0
2019-04-27,Other,0,0
2019-04-28,Other,0,0
2019-04-29,Other,0,0
2019-04-30,Other,0,0
2019-05-01,Other,0,0
2019-05-02,Other,0,0
2019-05-03,Other,0,0
2019-05-04,Other,0,0
2019-05-05,Other,0,0
2019-05-06,Other,0,0
2019-05-07,Other,0,0
2019-05-08,Other,0,0
2019-05-09,Other,0,0
2019-05-10,Other,0,0
2019-05-11,Other,0,0
2019-05-12,Other,0,0
2019-05-13,Other,0,0
2019-05-14,Other,0,0
2019-05-15,Other,0,0
2019-05-16,Other,0,0
2019-05-17,Other,0,0
2019-05-18,Other,0,0
2019-05-19,Other,0,0
2019-05-20,Other,0,0
2019-05-21,Other,0,0
2019-05-22,Other,0,0
2019-05-23,Other,0,0
2019-05-24,Other,0,0
2019-05-25,Other,0,0
2019-05-26,Other,0,0
2019-05-27,Other,0,0
2019-05-28,Other,0,0
2019-05-29,Other,0,0
2019-05-30,Other,0,0
2019-05-31,Other,0,0
2019-06-01,Other,0,0
2019-06-02,Other,0,0
2019-06-03,Other,0,0
2019-06-04,Other,0,0
2019-06-05,Other,0,0
2019-06-06,Other,0,0
2019-06-07,Other,0,0
2019-06-08,Other,0,0
2019-06-09,Other,0,0
2019-06-10,Other,0,0
2019-06-11,Other,0,0
2019-06-12,Other,0,0
2019-06-13,Other,0,0
2019-06-14,Other,0,0
2019-06-15,Other,0,0
2019-06-16,Other,0,0
2019-06-17,Other,0,0
2019-06-18,Other,0,0
2019-06-19,Other,0,0
2019-06-20,Other,0,0
2019-06-21,Other,0,0
2019-06-22,Other,0,0
2019-06-23,Other,0,0
2019-06-24,Other,0,0
2019-06-25,Other,0,0
2019-06-26,Other,0,0
2019-06-27,Other,0,0
2019-06-28,Other,0,0
2019-06-29,Other,0,0
2019-06-30,Other,0,0
2019-07-01,Other,0,0
2019-07-02,Other,0,0
2019-07-03,Other,0,0
2019-07-04,Other,0,0
2019-07-05,Other,0,0
2019-07-06,Other,0,0
2019-07-07,Other,0,0
2019-07-08,Other,0,0
2019-07-09,Other,0,0
2019-07-10,Other,0,0
2019-07-11,Other,0,0
2019-07-12,Other,0,0
2019-07-13,Other,0,0
2019-07-14,Other,0,0
2019-07-15,Other,0,0
2019-07-16,Other,0,0
2019-07-17,Other,0,0
2019-07-18,Other,0,0
2019-07-19,Other,0,0
2019-07-20,Other,0,0
2019-07-21,Other,0,0
2019-07-22,Other,0,0
2019-07-23,Other,0,0
2019-07-24,Other,0,0
2019-07-25,Other,0,0
2019-07-26,Other,0,0
2019-07-27,Other,0,0
2019-07-28,Other,0,0
2019-07-29,Other,0,0
2019-07-30,Other,0,0
2019-07-31,Other,0,0
2019-08-01,Other,0,1
2019-08-02,Other,0,0
2019-08-03,Other,0,0
2019-08-04,Other,0,0
2019-08-05,Other,0,0
2019-08-06,Other,0,0
2019-08-07,Other,0,0
2019-08-08,Other,0,1
2019-08-09,Other,0,0
2019-08-10,Other,0,0
2019-08-11,Other,0,0
2019-08-12,Other,0,0
2019-08-13,Other,0,0
2019-08-14,Other,0,0
2019-08-15,Other,0,0
2019-08-16,Other,0,0
2019-08-17,Other,0,0
2019-08-18,Other,0,1
2019-08-19,Other,0,0
2019-08-20,Other,0,0
2019-08-21,Other,0,0
2019-08-22,Other,0,0
2019-08-23,Other,0,0
2019-08-24,Other,0,0
2019-08-25,Other,0,0
2019-08-26,Other,0,0
2019-08-27,Other,0,0
2019-08-28,Other,0,0
2019-08-29,Other,0,0
2019-08-30,Other,0,0
2019-08-31,Other,0,0
2019-09-01,Other,0,0
2019-09-02,Other,0,0
2019-09-03,Other,0,0
2019-09-04,Other,0,0
2019-09-05,Other,0,0
2019-09-06,Other,0,0
2019-09-07,Other,0,0
2019-09-08,Other,0,0
2019-09-09,Other,0,0
2019-09-10,Other,0,0
2019-09-11,Other,0,0
2019-09-12,Other,0,0
2019-09-13,Other,0,0
2019-09-14,Other,0,0
2019-09-15,Other,0,0
2019-09-16,Other,0,0
2019-09-17,Other,0,0
2019-09-18,Other,0,0
2019-09-19,Other,0,0
2019-09-20,Other,0,0
2019-09-21,Other,0,0
2019-09-22,Other,0,0
2019-09-23,Other,0,0
2019-09-24,Other,0,0
2019-09-25,Other,0,0
2019-09-26,Other,0,0
2019-09-27,Other,0,0
2019-09-28,Other,0,0
2019-09-29,Other,0,0
2019-09-30,Other,0,0
2019-10-01,Other,0,0
2019-10-02,Other,0,0
2019-10-03,Other,0,0
2019-10-04,Other,0,0
2019-10-05,Other,0,0
2019-10-06,Other,0,0
2019-10-07,Other,0,0
2019-10-08,Other,0,0
2019-10-09,Other,0,0
2019-10-10,Other,0,0
2019-10-11,Other,0,0
2019-10-12,Other,0,0
2019-10-13,Other,0,0
2019-10-14,Other,0,0
2019-10-15,Other,0,0
2019-10-16,Other,0,0
2019-10-17,Other,0,0
2019-10-18,Other,0,0
2019-10-19,Other,0,0
2019-10-20,Other,0,0
2019-10-21,Other,0,0
2019-10-22,Other,0,0
2019-10-23,Other,0,0
2019-10-24,Other,0,0
2019-10-25,Other,0,0
2019-10-26,Other,0,0
2019-10-27,Other,0,0
2019-10-28,Other,0,0
2019-10-29,Other,0,0
2019-10-30,Other,0,0
2019-10-31,Other,0,0
2019-11-01,Other,0,0
2019-11-02,Other,0,0
2019-11-03,Other,0,0
2019-11-04,Other,0,0
2019-11-05,Other,0,0
2019-11-06,Other,0,0
2019-11-07,Other,0,0
2019-11-08,Other,0,0
2019-11-09,Other,0,0
2019-11-10,Other,0,0
2019-11-11,Other,0,0
2019-11-12,Other,0,0
2019-11-13,Other,0,0
2019-11-14,Other,0,0
2019-11-15,Other,0,0
2019-11-16,Other,0,0
2019-11-17,Other,0,0
2019-11-18,Other,0,0
2019-11-19,Other,0,0
2019-11-20,Other,0,0
2019-11-21,Other,0,0
2019-11-22,Other,0,0
2019-11-23,Other,0,0
2019-11-24,Other,0,0
2019-11-25,Other,0,0
2019-11-26,Other,0,0
2019-11-27,Other,0,0
2019-11-28,Other,0,0
2019-11-29,Other,0,0
2019-11-30,Other,0,0
2019-12-01,Other,0,0
2019-12-02,Other,0,0
2019-12-03,Other,0,0
2019-12-04,Other,0,0
2019-12-05,Other,0,0
2019-12-06,Other,0,0
2019-12-07,Other,0,0
2019-12-08,Other,0,0
2019-12-09,Other,0,0
2019-12-10,Other,0,0
2019-12-11,Other,0,0
2019-12-12,Other,0,0
2019-12-13,Other,0,0
2019-12-14,Other,0,0
2019-12-15,Other,0,0
2019-12-16,Other,0,0
2019-12-17,Other,0,0
2019-12-18,Other,0,0
2019-12-19,Other,0,0
2019-12-20,Other,0,0
2019-12-21,Other,0,0
2019-12-22,Other,0,0
2019-12-23,Other,0,0
2019-12-24,Other,0,0
2019-12-25,Other,0,0
2019-12-26,Other,0,0
2019-12-27,Other,0,0
2019-12-28,Other,0,0
2019-12-29,Other,0,0
2019-12-30,Other,0,0
2019-12-31,Other,0,0
2020-01-01,Other,0,0
2020-01-02,Other,0,0
2020-01-03,Other,0,0
2020-01-04,Other,0,0
2020-01-05,Other,0,0
2020-01-06,Other,0,0
2020-01-07,Other,0,0
2020-01-08,Other,0,0
2020-01-09,Other,0,0
2020-01-10,Other,0,0
2020-01-11,Other,0,0
2020-01-12,Other,0,0
2020-01-13,Other,0,0
2020-01-14,Other,0,0
2020-01-15,Other,0,0
2020-01-16,Other,0,0
2020-01-17,Other,0,0
2020-01-18,Other,0,0
2020-01-19,Other,0,0
2020-01-20,Other,0,0
2020-01-21,Other,0,0
2020-01-22,Other,0,0
2020-01-23,Other,0,0
2020-01-24,Other,0,0
2020-01-25,Other,0,0
2020-01-26,Other,0,0
2020-01-27,Other,0,0
2020-01-28,Other,0,0
2020-01-29,Other,0,0
2020-01-30,Other,0,0
2020-01-31,Other,0,0
2020-02-01,Other,0,0
2020-02-02,Other,0,0
2020-02-03,Other,0,0
2020-02-04,Other,0,0
2020-02-05,Other,0,0
2020-02-06,Other,0,0
2020-02-07,Other,0,0
2020-02-08,Other,0,0
2020-02-09,Other,0,0
2020-02-10,Other,0,0
2020-02-11,Other,0,0
2020-02-12,Other,0,0
2020-02-13,Other,0,0
2020-02-14,Other,0,0
2020-02-15,Other,0,0
2020-02-16,Other,0,0
2020-02-17,Other,0,0
2020-02-18,Other,0,0
2020-02-19,Other,0,0
2020-02-20,Other,0,0
2020-02-21,Other,0,0
2020-02-22,Other,0,0
2020-02-23,Other,0,0
2020-02-24,Other,0,0
2020-02-25,Other,0,0
2020-02-26,Other,0,0
2020-02-27,Other,0,0
2020-02-28,Other,0,0
2020-02-29,Other,0,0
2020-03-01,Other,0,0
2020-03-02,Other,0,0
2020-03-03,Other,0,0
2020-03-04,Other,0,0
2020-03-05,Other,0,0
2020-03-06,Other,0,0
2020-03-07,Other,0,0
2020-03-08,Other,0,0
2020-03-09,Other,0,0
2020-03-10,Other,0,0
2020-03-11,Other,0,0
2020-03-12,Other,0,0
2020-03-13,Other,0,0
2020-03-14,Other,0,0
2020-03-15,Other,0,1
2020-03-16,Other,0,0
2020-03-17,Other,0,0
2020-03-18,Other,0,0
2020-03-19,Other,0,0
2020-03-20,Other,0,0
2020-03-21,Other,0,0
2020-03-22,Other,0,0
2020-03-23,Other,0,0
2020-03-24,Other,0,0
2020-03-25,Other,0,0
2020-03-26,Other,0,0
2020-03-27,Other,0,0
2020-03-28,Other,0,0
2020-03-29,Other,0,0
2020-03-30,Other,0,0
2020-03-31,Other,0,0
2020-04-01,Other,0,0
2020-04-02,Other,0,0
2020-04-03,Other,0,0
2020-04-04,Other,0,0
2020-04-05,Other,0,0
2020-04-06,Other,0,0
2020-04-07,Other,0,0
2020-04-08,Other,0,0
2020-04-09,Other,0,0
2020-04-10,Other,0,0
2020-04-11,Other,0,0
2020-04-12,Other,0,0
2020-04-13,Other,0,0
2020-04-14,Other,0,0
2020-04-15,Other,0,0
2020-04-16,Other,0,0
2020-04-17,Other,0,0
2020-04-18,Other,0,0
2020-04-19,Other,0,0
2020-04-20,Other,0,0
2020-04-21,Other,0,0
2020-04-22,Other,0,0
2020-04-23,Other,0,0
2020-04-24,Other,0,0
2020-04-25,Other,0,0
2020-04-26,Other,0,0
2020-04-27,Other,0,0
2020-04-28,Other,0,0
2020-04-29,Other,0,0
2020-04-30,Other,0,0
2020-05-01,Other,0,0
2020-05-02,Other,0,0
2020-05-03,Other,0,0
2020-05-04,Other,0,0
2020-05-05,Other,0,0
2020-05-06,Other,0,0
2020-05-07,Other,0,0
2020-05-08,Other,0,0
2020-05-09,Other,0,0
2020-05-10,Other,0,0
2020-05-11,Other,0,0
2020-05-12,Other,0,0
2020-05-13,Other,0,0
2020-05-14,Other,0,0
2020-05-15,Other,0,0
2020-05-16,Other,0,0
2020-05-17,Other,0,0
2020-05-18,Other,0,0
2020-05-19,Other,0,0
2020-05-20,Other,0,0
2020-05-21,Other,0,0
2020-05-22,Other,0,0
2020-05-23,Other,0,0
2020-05-24,Other,0,0
2020-05-25,Other,0,0
2020-05-26,Other,0,0
2020-05-27,Other,0,0
2020-05-28,Other,0,0
2020-05-29,Other,0,0
2020-05-30,Other,0,0
2020-05-31,Other,0,0
2020-06-01,Other,0,0
2020-06-02,Other,0,0
2020-06-03,Other,0,0
2020-06-04,Other,0,0
2020-06-05,Other,0,0
2020-06-06,Other,0,0
2020-06-07,Other,0,0
2020-06-08,Other,0,0
2020-06-09,Other,0,0
2020-06-10,Other,0,0
2020-06-11,Other,0,0
2020-06-12,Other,0,0
2020-06-13,Other,0,0
2020-06-14,Other,0,0
2020-06-15,Other,0,0
2020-06-16,Other,0,0
2020-06-17,Other,0,0
2020-06-18,Other,0,1
2020-06-19,Other,0,0
2020-06-20,Other,0,0
2020-06-21,Other,0,0
2020-06-22,Other,0,0
2020-06-23,Other,0,0
2020-06-24,Other,0,0
2020-06-25,Other,0,0
2020-06-26,Other,0,0
2020-06-27,Other,0,0
2020-06-28,Other,0,0
2020-06-29,Other,0,0
2020-06-30,Other,0,0
2020-07-01,Other,0,0
2020-07-02,Other,0,0
2020-07-03,Other,0,0
2020-07-04,Other,0,0
2020-07-05,Other,0,0
2020-07-06,Other,0,0
2020-07-07,Other,0,0
2020-07-08,Other,0,0
2020-07-09,Other,0,0
2020-07-10,Other,0,0
2020-07-11,Other,0,0
2020-07-12,Other,0,0
2020-07-13,Other,0,0
2020-07-14,Other,0,0
2020-07-15,Other,0,0
2020-07-16,Other,0,0
2020-07-17,Other,0,0
2020-07-18,Other,0,0
2020-07-19,Other,0,0
2020-07-20,Other,0,0
2020-07-21,Other,0,0
2020-07-22,Other,0,0
2020-07-23,Other,0,0
2020-07-24,Other,0,0
2020-07-25,Other,0,1
2020-07-26,Other,0,0
2020-07-27,Other,0,0
2020-07-28,Other,0,0
2020-07-29,Other,0,0
2020-07-30,Other,0,0
2020-07-31,Other,0,0
2020-08-01,Other,0,0
2020-08-02,Other,0,0
2020-08-03,Other,0,0
2020-08-04,Other,0,0
2020-08-05,Other,0,0
2020-08-06,Other,0,0
2020-08-07,Other,0,0
2020-08-08,Other,0,0
2020-08-09,Other,0,0
2020-08-10,Other,0,0
2020-08-11,Other,0,0
2020-08-12,Other,0,0
2020-08-13,Other,0,0
2020-08-14,Other,0,0
2020-08-15,Other,0,0
2020-08-16,Other,0,0
2020-08-17,Other,0,0
2020-08-18,Other,0,0
2020-08-19,Other,0,0
2020-08-20,Other,0,0
2020-08-21,Other,0,0
2020-08-22,Other,0,0
2020-08-23,Other,0,0
2020-08-24,Other,0,0
2020-08-25,Other,0,0
2020-08-26,Other,0,0
2020-08-27,Other,0,0
2020-08-28,Other,0,0
2020-08-29,Other,0,0
2020-08-30,Other,0,0
2020-08-31,Other,0,0
2020-09-01,Other,0,0
2020-09-02,Other,0,0
2020-09-03,Other,0,0
2020-09-04,Other,0,0
2020-09-05,Other,0,0
2020-09-06,Other,0,0
2020-09-07,Other,0,0
2020-09-08,Other,0,0
2020-09-09,Other,0,0
2020-09-10,Other,0,0
2020-09-11,Other,0,0
2020-09-12,Other,0,0
2020-09-13,Other,0,0
2020-09-14,Other,0,0
2020-09-15,Other,0,0
2020-09-16,Other,0,0
